data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc,Average
1/4/21 2:00,5.09177,6.32761,3.26156,4.61038,4.69641,4.11826,4.684331666666666
1/4/21 3:00,5.2457,4.86877,3.01422,4.22925,3.69315,3.98117,4.172043333333333
1/4/21 4:00,5.55077,6.15407,3.1615,4.50811,5.00993,4.13686,4.753540000000001
1/4/21 5:00,8.38526,5.6419,3.77436,-1,5.32345,4.6555,5.556094
1/4/21 6:00,10.7344,7.80381,4.56883,5.51109,8.34653,6.15189,7.186091666666666
1/4/21 7:00,12.8757,11.1629,4.99601,6.75956,13.4245,5.56045,9.129853333333335
1/4/21 8:00,16.3558,15.6722,7.16869,7.43761,17.4768,6.12851,11.706601666666666
1/4/21 9:00,20.8834,15.2394,8.45925,7.31025,18.9817,5.05245,12.65440833333333
1/4/21 10:00,22.7066,14.973,10.0475,8.29364,16.9455,5.30858,13.045803333333334
1/4/21 11:00,21.7361,14.2763,9.23542,5.92185,15.939,5.85431,12.160496666666665
1/4/21 12:00,18.1934,15.5693,12.8518,9.12622,17.6288,7.48886,13.476396666666668
1/4/21 13:00,19.267,16.7171,17.0114,7.89791,15.7589,5.84315,13.749243333333332
1/4/21 14:00,19.548,16.4043,-1,8.44473,18.6884,6.73961,13.965008000000001
1/4/21 15:00,16.9964,19.4422,18.6864,6.26741,20.0307,9.3822,15.134218333333331
1/4/21 16:00,14.9534,20.8637,14.7472,6.73903,18.2096,7.4692,13.830354999999999
1/4/21 17:00,17.8803,16.9299,17.8729,7.51668,16.793,7.28215,14.045821666666667
1/4/21 18:00,15.2896,13.3432,18.1149,8.2723,17.2127,7.54997,13.297111666666666
1/4/21 19:00,14.021,13.3075,11.2784,7.0152,14.6323,5.9032,11.026266666666666
1/4/21 20:00,13.8312,10.6024,13.3487,5.67911,13.0286,5.75175,10.373626666666667
1/4/21 21:00,14.7176,10.7979,8.27358,5.14225,11.7187,6.27251,9.487089999999998
1/4/21 22:00,14.4571,9.27351,8.05681,4.80566,10.4482,6.51323,8.925751666666667
1/4/21 23:00,14.9613,10.7485,8.4722,4.87685,8.97303,6.31821,9.058348333333333
1/5/21 0:00,12.602,8.01771,7.76092,5.05323,8.04363,7.15303,8.105086666666667
1/5/21 1:00,10.9493,8.66183,5.67929,5.37984,6.92347,7.79176,7.564248333333334
1/5/21 2:00,9.04603,10.7998,5.39897,4.69978,5.82455,5.53123,6.883393333333333
1/5/21 3:00,7.94066,6.85394,6.92665,4.90512,5.12259,4.83404,6.097166666666666
1/5/21 4:00,8.95873,6.57943,3.55956,4.50393,4.8452,4.19957,5.44107
1/5/21 5:00,6.85537,8.1221,-1,5.51483,5.24481,3.96576,5.940574
1/5/21 6:00,7.03665,8.53143,2.89215,5.70421,8.19667,4.02633,6.064573333333333
1/5/21 7:00,7.08001,10.2431,4.20677,5.63449,12.1677,4.13633,7.2447333333333335
1/5/21 8:00,8.17049,12.5965,4.7734,7.13116,14.2237,4.66241,8.592943333333332
1/5/21 9:00,9.6982,13.6206,8.23381,7.78789,11.545,5.42017,9.384278333333333
1/5/21 10:00,10.5414,13.4825,6.48662,7.70599,11.3781,5.66248,9.209515000000001
1/5/21 11:00,13.2756,13.4322,5.88828,7.45143,11.2819,4.5625,9.315318333333334
1/5/21 12:00,13.4912,17.2957,6.77374,8.31054,11.1629,5.20123,10.372551666666666
1/5/21 13:00,10.6843,11.6444,4.43091,8.64887,11.1103,4.59651,8.519215
1/5/21 14:00,10.7308,13.1448,5.83221,6.36548,11.994,4.56304,8.771721666666666
1/5/21 15:00,10.482,13.7061,6.18118,7.32033,10.5374,-1,9.645402
1/5/21 16:00,9.38573,14.1752,5.74828,6.68409,9.75152,5.83571,8.596755
1/5/21 17:00,9.11006,11.4258,5.46934,8.28719,10.7277,6.20981,8.538316666666665
1/5/21 18:00,9.95936,12.9257,5.31586,8.13107,11.0502,5.91648,8.883111666666668
1/5/21 19:00,9.63218,9.99727,6.25538,7.93424,10.4349,6.26879,8.42046
1/5/21 20:00,9.16148,10.7697,6.01983,7.62917,11.2649,6.39792,8.5405
1/5/21 21:00,9.00815,8.91182,5.87058,7.50928,10.1623,7.12964,8.098628333333334
1/5/21 22:00,9.24469,8.02483,6.38948,8.3593,9.41143,6.82941,8.04319
1/5/21 23:00,9.61597,7.48708,8.005,8.77909,10.3143,8.0346,8.706006666666667
1/6/21 0:00,10.6099,6.06288,6.49242,9.30888,9.30568,7.19979,8.163258333333333
1/6/21 1:00,14.1197,6.30599,5.14817,9.38826,8.23334,6.73961,8.322511666666665
1/6/21 2:00,17.2917,6.00821,7.17902,8.44903,7.08288,6.81347,8.804051666666668
1/6/21 3:00,19.0651,5.55669,6.63011,7.77676,6.30759,6.19812,8.589061666666668
1/6/21 4:00,11.198,7.7826,6.31771,7.53039,5.61306,6.25232,7.449013333333332
1/6/21 5:00,13.3655,-1,6.59628,8.03378,5.4919,5.74006,7.845504
1/6/21 6:00,10.9688,5.90323,6.98587,6.26942,5.44567,6.66149,7.039080000000001
1/6/21 7:00,13.2305,6.0221,5.27341,6.75263,5.3665,4.73096,6.896016666666665
1/6/21 8:00,12.2687,6.65297,6.01143,7.37871,5.52219,5.30751,7.190251666666668
1/6/21 9:00,9.17298,9.41586,7.71125,7.52245,5.87504,7.50427,7.866975
1/6/21 10:00,13.9929,9.10764,6.95598,8.59011,9.11491,6.92665,9.114698333333335
1/6/21 11:00,11.244,6.58273,8.61242,7.97853,7.79919,6.32884,8.090951666666667
1/6/21 12:00,13.8476,7.26821,5.21534,7.55317,10.733,12.3516,9.49482
1/6/21 13:00,11.9519,8.01609,6.50399,9.11362,11.5657,11.5226,9.778983333333334
1/6/21 14:00,10.198,11.2317,9.47223,10.1007,16.2547,10.3552,11.268754999999999
1/6/21 15:00,11.0222,14.0192,7.98166,9.87462,18.4828,11.6316,12.168680000000002
1/6/21 16:00,10.0684,13.3806,7.70506,11.46,-1,12.6444,11.051692
1/6/21 17:00,13.5689,14.7483,12.5589,15.6561,13.8315,17.3711,14.622466666666668
1/6/21 18:00,15.6961,13.8804,17.7257,20.599,13.6907,16.5804,16.36205
1/6/21 19:00,16.0322,14.187,13.9363,20.2084,16.0304,17.6586,16.34215
1/6/21 20:00,16.6516,15.32,14.4332,19.5382,17.1841,19.1332,17.043383333333335
1/6/21 21:00,16.5374,15.6304,15.3651,24.9671,19.172,19.977,18.608166666666666
1/6/21 22:00,16.1927,14.7499,16.498,22.1676,19.0556,19.6715,18.055883333333338
1/6/21 23:00,17.7364,15.7659,18.6333,21.5954,14.1998,21.0791,18.168316666666666
1/7/21 0:00,-1,15.4018,17.7618,28.3571,11.5216,21.8523,18.978920000000002
1/7/21 1:00,17.8592,15.1885,18.3859,23.5958,16.32,20.5435,18.648816666666665
1/7/21 2:00,17.0122,15.4104,19.85,25.4528,17.0485,19.0253,18.966533333333334
1/7/21 3:00,16.6039,15.0792,18.0879,25.8978,22.0229,15.6606,18.89205
1/7/21 4:00,16.9751,14.8439,17.1783,-1,19.4515,14.9644,16.68264
1/7/21 5:00,17.9978,15.6078,14.3421,20.1886,23.2663,13.8528,17.54256666666667
1/7/21 6:00,20.0984,17.6933,14.9353,24.3665,25.0603,13.1264,19.21336666666667
1/7/21 7:00,20.6807,22.3681,18.1465,26.5192,20.798,14.3454,20.476316666666666
1/7/21 8:00,19.7033,24.5094,18.2522,18.1415,11.9578,23.3896,19.325633333333336
1/7/21 9:00,30.7262,31.878,25.4697,25.5337,12.8229,27.0493,25.579966666666664
1/7/21 10:00,31.5612,32.4343,32.5281,28.9271,13.8384,29.7206,28.16828333333333
1/7/21 11:00,31.3403,35.0574,25.5601,22.8125,14.1185,27.9542,26.140500000000003
1/7/21 12:00,28.108,33.3436,20.8573,18.8061,10.8021,26.2198,23.022816666666667
1/7/21 13:00,27.9752,31.7318,21.8293,19.7513,12.2411,23.0772,22.76765
1/7/21 14:00,26.4194,32.1822,19.1671,21.0032,10.6187,21.2263,21.769483333333337
1/7/21 15:00,27.341,35.287,24.3646,19.1002,11.4892,18.5704,22.692066666666665
1/7/21 16:00,33.5928,37.4007,29.5302,24.4881,20.6955,27.5706,28.879649999999998
1/7/21 17:00,37.9675,39.8238,30.159,30.0567,25.4445,30.8923,32.390633333333334
1/7/21 18:00,38.0539,38.989,36.2622,26.0347,27.1232,27.5823,32.34088333333334
1/7/21 19:00,34.1564,38.23,33.1573,27.7318,27.5998,33.4095,32.3808
1/7/21 20:00,28.9856,34.3471,30.3273,20.3971,34.6822,33.9069,30.441033333333333
1/7/21 21:00,23.9937,29.2216,29.0841,16.7866,34.0137,29.0872,27.031149999999997
1/7/21 22:00,26.3426,25.6066,25.6219,19.1699,27.2236,22.9342,24.48313333333333
1/7/21 23:00,23.0494,23.8703,25.1266,22.6829,23.0006,19.9648,22.9491
1/8/21 0:00,18.6377,21.9821,22.2903,19.2462,19.1699,18.0194,19.890933333333333
1/8/21 1:00,21.6378,21.3338,23.1302,20.915,18.0024,17.4338,20.40883333333333
1/8/21 2:00,20.7732,19.5718,21.1345,23.6246,16.4672,16.32,19.64855
1/8/21 3:00,18.7679,17.6373,18.7208,19.47,17.2149,15.4863,17.88286666666667
1/8/21 4:00,17.1438,15.9994,-1,18.6383,15.1456,15.8625,16.55792
1/8/21 5:00,16.7119,15.0294,17.0777,17.7227,15.6398,16.2876,16.411516666666667
1/8/21 6:00,17.2445,15.3457,16.6627,17.9252,17.048,15.3258,16.591983333333335
1/8/21 7:00,19.3238,18.4705,16.9723,18.6114,16.8913,18.3882,18.109583333333333
1/8/21 8:00,20.7533,18.7991,21.2618,20.5386,20.7369,20.1131,20.36713333333333
1/8/21 9:00,21.0781,17.7355,21.5607,23.3856,23.3599,20.4537,21.262249999999998
1/8/21 10:00,20.8443,18.1413,20.623,22.4469,20.3549,21.3762,20.6311
1/8/21 11:00,22.5994,19.7672,21.9754,18.565,23.3365,23.0033,21.541133333333335
1/8/21 12:00,22.5921,20.2438,23.6804,19.77,23.9566,24.2313,22.412366666666667
1/8/21 13:00,21.9345,20.9322,22.4391,14.862,23.0532,23.1999,21.07015
1/8/21 14:00,23.2246,22.4344,23.7366,20.0476,21.1716,-1,22.12296
1/8/21 15:00,26.1361,25.0711,25.5461,19.6559,25.6459,22.7923,24.141233333333332
1/8/21 16:00,26.7475,27.3503,27.0678,23.5255,27.8634,24.4131,26.161266666666666
1/8/21 17:00,27.9619,27.3514,27.665,33.221,28.9325,28.3352,28.911166666666663
1/8/21 18:00,27.3851,26.9205,26.6699,31.0582,29.4352,25.6544,27.853883333333332
1/8/21 19:00,27.6517,28.7933,25.5584,33.9211,27.2432,26.0386,28.20105
1/8/21 20:00,26.5987,26.3247,23.4724,32.1411,27.3362,22.719,26.432016666666666
1/8/21 21:00,25.7698,26.576,23.1274,24.1956,27.1518,22.7126,24.9222
1/8/21 22:00,23.8433,24.6909,21.9923,25.331,25.4333,22.7785,24.01155
1/8/21 23:00,21.5355,20.5469,19.7547,19.2813,22.2833,21.8528,20.87575
1/9/21 0:00,20.168,18.2146,17.7435,18.9192,18.8064,21.5956,19.241216666666666
1/9/21 1:00,20.0118,17.224,17.5286,15.816,15.1855,19.7719,17.589633333333335
1/9/21 2:00,18.2269,17.0506,15.3177,15.2571,13.0642,16.3827,15.8832
1/9/21 3:00,15.5913,15.4103,13.9433,14.8214,11.8925,14.3007,14.326583333333334
1/9/21 4:00,14.551,-1,11.6803,15.0057,11.1634,13.1094,13.101960000000002
1/9/21 5:00,12.8935,11.5241,11.4346,13.5857,9.80253,12.4791,11.953255
1/9/21 6:00,12.4915,10.8829,3.77901,12.9213,9.56447,11.3956,10.172463333333335
1/9/21 7:00,13.7707,12.8385,11.1434,14.7037,9.71113,12.2804,12.407971666666667
1/9/21 8:00,14.0833,13.4701,12.862,13.6247,10.759,12.968,12.961183333333333
1/9/21 9:00,14.3371,12.7407,11.3759,13.8637,9.67075,13.526,12.585691666666667
1/9/21 10:00,15.8812,13.7914,12.3887,14.357,8.50382,12.5073,12.904903333333335
1/9/21 11:00,16.221,14.2665,12.2839,14.5972,8.21315,13.2661,13.141308333333333
1/9/21 12:00,16.408,14.8428,12.0675,16.8269,8.28223,12.8378,13.544205
1/9/21 13:00,18.6896,17.9995,10.298,20.7572,10.4843,15.3067,15.589216666666667
1/9/21 14:00,22.677,24.1605,13.9188,23.423,13.7146,20.9346,19.804750000000002
1/9/21 15:00,25.0141,29.0058,8.66939,21.5403,-1,24.166,21.679118
1/9/21 16:00,12.891,17.9047,5.11382,20.214,32.5826,23.7255,18.738603333333334
1/9/21 17:00,31.6288,32.4799,3.13347,18.2032,19.4494,28.3188,22.20226166666667
1/9/21 18:00,20.7247,24.975,3.47515,22.7394,22.3438,27.5297,20.29795833333333
1/9/21 19:00,14.532,22.3172,11.7789,50.451,20.2124,14.3236,22.269183333333334
1/9/21 20:00,26.6574,17.9816,25.4141,25.1599,19.7443,26.2347,23.531999999999996
1/9/21 21:00,25.9697,21.6182,24.1452,20.8467,15.7722,30.312,23.11066666666667
1/9/21 22:00,27.8207,24.5396,25.3677,26.8836,17.3626,26.664,24.77303333333333
1/9/21 23:00,26.7002,24.7958,25.2328,24.764,13.3092,21.5622,22.727366666666665
1/10/21 0:00,19.3414,24.437,26.1338,26.367,10.2409,17.09,20.601683333333337
1/10/21 1:00,-1,17.4312,14.5565,19.5366,9.328,11.1714,14.40474
1/10/21 2:00,10.4562,9.95927,8.61051,13.2887,6.67424,9.74992,9.789806666666665
1/10/21 3:00,8.92335,7.9987,6.50409,-1,5.58649,8.35928,7.474382
1/10/21 4:00,8.47729,8.26598,5.55169,12.0787,5.34471,7.93417,7.94209
1/10/21 5:00,9.89458,7.95172,5.2762,9.10148,5.69702,7.73596,7.609493333333333
1/10/21 6:00,9.67513,10.8577,5.39275,9.03659,5.45258,8.28116,8.115985
1/10/21 7:00,15.8215,16.98,5.92283,13.5957,6.44575,10.0693,11.472513333333334
1/10/21 8:00,14.1247,12.5633,6.86261,13.0209,16.4438,10.115,12.188384999999998
1/10/21 9:00,15.6091,21.0798,21.9694,12.3035,20.8246,11.2426,17.171499999999998
1/10/21 10:00,17.5756,17.0707,16.3556,8.70307,13.9989,12.748,14.408645
1/10/21 11:00,18.099,17.7819,16.1204,19.9962,17.826,13.2794,17.183816666666665
1/10/21 12:00,16.4548,17.1239,13.5032,21.4706,16.1585,14.0032,16.452366666666666
1/10/21 13:00,13.4278,18.6196,9.92316,11.2223,11.8261,12.5057,12.920776666666667
1/10/21 14:00,9.56778,9.83989,7.26141,9.00782,4.84255,9.03095,8.258400000000002
1/10/21 15:00,9.76979,10.3651,6.5421,9.65129,5.33196,8.98844,8.441446666666666
1/10/21 16:00,14.1601,18.0371,9.45365,17.7573,10.1889,9.87533,13.245396666666666
1/10/21 17:00,16.5586,21.6623,14.7216,23.2846,16.1409,13.975,17.723833333333335
1/10/21 18:00,21.0473,27.3474,23.9769,34.1147,14.8651,18.5051,23.309416666666664
1/10/21 19:00,28.6376,29.3651,35.5199,22.0777,15.3949,17.9333,24.821416666666668
1/10/21 20:00,26.0533,25.8805,32.0192,18.9844,11.9403,13.1683,21.340999999999998
1/10/21 21:00,7.80472,11.014,9.11554,17.0155,8.20464,8.96241,10.352801666666666
1/10/21 22:00,6.57108,5.84147,4.47029,12.7186,6.57169,6.69975,7.14548
1/10/21 23:00,4.88538,4.43259,2.26397,13.608,5.09602,6.13701,6.070495
1/11/21 0:00,5.23241,3.95433,2.76264,16.3257,5.27829,5.78948,6.557141666666666
1/11/21 1:00,5.24032,3.88406,9.78532,10.6971,5.49722,5.93721,6.840205
1/11/21 2:00,4.95857,4.53387,11.5465,8.21709,5.73847,5.8017,6.799366666666667
1/11/21 3:00,4.67447,3.93027,-1,8.00331,5.70765,5.56152,5.575444
1/11/21 4:00,4.94653,3.97323,13.5631,12.0268,7.53509,5.3394,7.897358333333334
1/11/21 5:00,5.73188,4.94375,18.0099,14.3317,9.6006,5.37553,9.66556
1/11/21 6:00,7.61329,6.86488,21.2923,15.8088,13.2736,6.60676,11.909938333333331
1/11/21 7:00,10.3421,14.8902,13.9111,11.6883,20.0063,10.1432,13.496866666666667
1/11/21 8:00,13.842,20.7365,15.4056,12.2564,26.494,15.363,17.34958333333333
1/11/21 9:00,16.3264,21.4118,18.0291,11.9995,24.1383,13.2411,17.52436666666667
1/11/21 10:00,14.6629,20.016,11.7361,11.0785,17.9843,12.8989,14.72945
1/11/21 11:00,14.8617,20.1124,16.1427,11.4469,16.8647,12.2049,15.272216666666665
1/11/21 12:00,14.8627,17.6115,13.4845,16.646,20.7018,13.0483,16.05913333333333
1/11/21 13:00,15.3896,17.6362,13.5938,21.9931,21.3209,-1,17.98672
1/11/21 14:00,-1,16.8101,11.5512,19.8856,19.2278,13.8331,16.26156
1/11/21 15:00,17.7729,16.3118,20.4536,16.7829,17.7712,19.1656,18.043
1/11/21 16:00,17.6763,18.5795,22.7021,22.3467,15.9544,17.9795,19.206416666666666
1/11/21 17:00,18.3911,22.0651,26.104,20.3594,16.8573,19.5009,20.5463
1/11/21 18:00,16.4684,16.6059,24.5025,22.7161,14.2115,16.5485,18.508816666666664
1/11/21 19:00,15.0435,14.8631,22.6554,15.91,12.2204,14.2779,15.828383333333333
1/11/21 20:00,13.9578,12.9332,19.2244,14.7186,10.9817,12.9218,14.122916666666667
1/11/21 21:00,11.8861,10.7755,22.2935,13.4054,10.2818,11.1719,13.302366666666666
1/11/21 22:00,11.916,11.1385,19.0398,15.4008,10.3706,10.8754,13.123516666666667
1/11/21 23:00,11.5618,10.9277,17.4987,11.0081,10.4057,11.4605,12.143749999999999
1/12/21 0:00,10.8375,9.96456,19.3817,13.0128,10.0746,11.7203,12.498576666666665
1/12/21 1:00,10.7997,9.74867,18.4275,10.5749,10.3435,11.224,11.853045
1/12/21 2:00,11.5233,9.89283,15.667,12.7248,10.5954,11.7203,12.020605000000002
1/12/21 3:00,10.8049,-1,15.7556,11.3573,10.775,11.5742,12.0534
1/12/21 4:00,10.7146,9.41254,14.625,12.247,10.8143,11.3749,11.53139
1/12/21 5:00,10.5768,9.42064,9.88759,10.3802,11.2256,11.3781,10.478155000000001
1/12/21 6:00,11.2701,10.6386,15.2086,11.8653,11.6374,11.4036,12.003933333333334
1/12/21 7:00,12.8053,14.467,18.5899,13.3232,12.5902,13.0557,14.13855
1/12/21 8:00,16.2019,18.4012,24.1392,16.677,13.8974,14.8587,17.362566666666666
1/12/21 9:00,17.0121,18.5289,26.0463,17.2262,15.1882,15.2349,18.2061
1/12/21 10:00,16.2837,19.4666,27.4234,18.4191,16.2833,15.008,18.814016666666664
1/12/21 11:00,16.7423,16.5583,28.8119,19.7618,18.9403,15.4554,19.378333333333334
1/12/21 12:00,17.084,15.1161,21.3466,21.1793,21.0977,13.2863,18.185
1/12/21 13:00,16.5382,18.5019,-1,16.653,16.4289,14.804,16.585199999999997
1/12/21 14:00,17.9531,23.6511,13.1632,20.0041,-1,16.2276,18.19982
1/12/21 15:00,20.3982,26.6443,17.6864,21.4145,15.7966,16.6436,19.763933333333338
1/12/21 16:00,27.7656,33.7621,26.6915,20.1214,23.6675,19.6593,25.2779
1/12/21 17:00,38.3105,39.7933,34.9535,28.422,34.874,27.2799,33.93886666666666
1/12/21 18:00,41.5626,42.0901,39.4403,32.265,37.2185,35.9766,38.09218333333333
1/12/21 19:00,39.5576,40.5506,37.6448,25.8955,35.3464,35.4622,35.742850000000004
1/12/21 20:00,36.6421,39.8813,34.8662,22.0708,17.2919,33.3149,30.677866666666663
1/12/21 21:00,33.7094,37.1711,-1,20.953,12.8479,28.2779,26.591860000000004
1/12/21 22:00,26.7355,28.2338,-1,18.5111,16.0878,16.9837,21.310380000000002
1/12/21 23:00,23.0934,26.4249,14.7464,11.7541,23.8184,13.8198,18.94283333333333
1/13/21 0:00,19.2031,25.7048,15.9295,8.73235,16.8142,16.9476,17.221925
1/13/21 1:00,9.35272,9.81374,8.92775,9.61783,6.28208,9.1909,8.86417
1/13/21 2:00,-1,6.97294,3.93418,-1,4.89303,7.30341,5.77589
1/13/21 3:00,5.46257,4.61525,3.13022,7.68688,5.00675,5.67842,5.263348333333333
1/13/21 4:00,4.99655,5.89358,3.16291,5.54986,3.61291,5.75547,4.828546666666666
1/13/21 5:00,6.16415,7.76087,4.94952,6.02372,5.22834,5.69755,5.970691666666667
1/13/21 6:00,11.1448,14.567,8.68622,11.0083,5.63697,6.53396,9.596208333333333
1/13/21 7:00,14.2295,24.4267,10.1895,12.2536,7.80026,8.79289,12.948741666666665
1/13/21 8:00,28.2519,53.1545,24.3098,16.5431,11.7118,16.8737,25.140799999999995
1/13/21 9:00,35.014,57.1254,26.6444,18.9004,13.5446,18.2585,28.247883333333334
